'TIME  ','TCA_1 ','TCA_2 ','TCA_3 ','TCA_4 ','TCA_5 ','TCA_6 ','TCA_7 ','TCB_1 ','TCB_2 ','TCB_3 ','TCB_4 ','TCB_5 ','TCB_6 ','TCB_7 ','TCC_1 ','TCC_2 ','TCC_3 ','TCC_4 ','TCC_5 ','TCC_6 ','TCC_7 ','TCD_1 ','TCD_2 ','TCD_3 ','TCD_4 ','TCD_5 ','TCD_6 ','TCD_7 ','TCE_1 ','TCE_2 ','TCE_3 ','TCE_4 ','TCE_5 ','TCE_6 ','TCE_7 ','TCF_1 ','TCF_2 ','TCF_3 ','TCF_4 ','TCF_5 ','TCF_6 ','TCF_7 ','TCG   ','TCFIRE','SMA_1 ','SMA_4 ','SMC_4 ','SMD_1 ','SMD_4 ','SMF_1 ','SMF_4 ','GASA_1','GASA_3','GASA_5','GASC_1','GASC_3','GASC_5','GASF_1','GASF_3','GASF_5','GASB_1','GASB_3','GASB_5','Heat1A','CO2A  ','Ion3A ','Pho1A ','CO3A  ','Pho3A ','Ion4A ','CO1A  ','Heat1C','CO2C  ','Ion3C ','Pho1C ','CO3C  ','Pho3C ','Ion4C ','CO1C  ','Heat1D','CO2D  ','Ion3D ','Pho1D ','CO3D  ','Pho3D ','Ion4D ','CO1D  ','Heat1B','CO2B  ','Ion3B ','Pho1B ','CO3B  ','Pho3B ','Ion4B ','CO1B  ','Asp1A ','Asp1C ','Asp1D ','Asp1E ','Pres_1','Pres_2','SMCO  ','Ion1A ','Ion1C ','Ion1D ','Ion1BE','DiPho2','DiIon2','DiIon4','Load  ','TCRef '
-0.46500E+03, 0.32690E+02, 0.30230E+02, 0.29980E+02, 0.29790E+02, 0.28990E+02, 0.28870E+02, 0.28440E+02, 0.29920E+02, 0.30160E+02, 0.29730E+02, 0.29300E+02, 0.28870E+02, 0.28620E+02, 0.28500E+02, 0.29490E+02, 0.29300E+02, 0.29180E+02, 0.28990E+02, 0.28680E+02, 0.28440E+02, 0.29920E+02, 0.29730E+02, 0.29920E+02, 0.29360E+02, 0.28740E+02, 0.28560E+02, 0.28370E+02, 0.28190E+02, 0.29420E+02, 0.29360E+02, 0.29300E+02, 0.29120E+02, 0.28870E+02, 0.28560E+02, 0.28440E+02, 0.29420E+02, 0.29420E+02, 0.29300E+02, 0.28990E+02, 0.28680E+02, 0.28560E+02, 0.28440E+02, 0.27390E+02, 0.28990E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.54023E-01, 0.20950E+02, 0.36298E-02, 0.63022E-01, 0.20950E+02, 0.00000E+00, 0.26822E+00, 0.22206E+02, 0.55549E+00, 0.38396E+00, 0.20924E+02,-0.14020E+04, 0.51190E+03, 0.44340E+04, 0.19430E+03, 0.28080E+02, 0.00000E+00, 0.83000E-01, 0.00000E+00,-0.13180E+04, 0.50910E+03, 0.44130E+04, 0.24970E+03, 0.22410E+02, 0.83000E-01, 0.00000E+00, 0.00000E+00,-0.12350E+04, 0.51970E+03, 0.45070E+04, 0.27540E+03, 0.24750E+02, 0.22160E+03, 0.91300E+03, 0.29160E+01,-0.11740E+04, 0.51450E+03, 0.45380E+04, 0.51060E+03, 0.22000E+02, 0.19820E+03, 0.90200E+03, 0.27500E+01, 0.71000E+03, 0.73700E+03, 0.81000E+03, 0.13570E+03, 0.15240E+04, 0.52790E+03, 0.00000E+00, 0.53120E+01, 0.64910E+01, 0.60800E+01, 0.58670E+01, 0.00000E+00, 0.10000E-02, 0.10000E-02, 0.15510E+01, 0.27320E+02
-0.46300E+03, 0.32750E+02, 0.30230E+02, 0.29980E+02, 0.29800E+02, 0.29050E+02, 0.28810E+02, 0.28440E+02, 0.29980E+02, 0.30170E+02, 0.29800E+02, 0.29300E+02, 0.28870E+02, 0.28680E+02, 0.28500E+02, 0.29490E+02, 0.29300E+02, 0.29240E+02, 0.28990E+02, 0.28750E+02, 0.28440E+02, 0.29670E+02, 0.29730E+02, 0.29920E+02, 0.29430E+02, 0.28750E+02, 0.28560E+02, 0.28380E+02, 0.28250E+02, 0.29430E+02, 0.29430E+02, 0.29300E+02, 0.29180E+02, 0.28870E+02, 0.28620E+02, 0.28440E+02, 0.29430E+02, 0.29490E+02, 0.29300E+02, 0.28990E+02, 0.28680E+02, 0.28620E+02, 0.28440E+02, 0.27940E+02, 0.28810E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.56494E-02, 0.49433E-01, 0.20950E+02, 0.32999E-02, 0.63886E-01, 0.20975E+02, 0.00000E+00, 0.28215E+00, 0.22206E+02, 0.55374E+00, 0.36860E+00, 0.20950E+02,-0.14470E+04, 0.51670E+03, 0.44580E+04, 0.19530E+03, 0.28080E+02, 0.83000E-01,-0.83000E-01, 0.00000E+00,-0.13600E+04, 0.50970E+03, 0.44300E+04, 0.25590E+03, 0.22410E+02,-0.83000E-01, 0.00000E+00, 0.00000E+00,-0.12840E+04, 0.52410E+03, 0.45060E+04, 0.26540E+03, 0.24830E+02, 0.22400E+03, 0.91300E+03,-0.19170E+01,-0.12130E+04, 0.51140E+03, 0.45690E+04, 0.51430E+03, 0.22080E+02, 0.20010E+03, 0.90100E+03,-0.16670E+01, 0.71600E+03, 0.71900E+03, 0.76000E+03, 0.13390E+03, 0.15240E+04, 0.50980E+03, 0.00000E+00, 0.52990E+01, 0.64780E+01, 0.60850E+01, 0.58730E+01, 0.00000E+00, 0.10000E-02, 0.10000E-02, 0.15510E+01, 0.27320E+02
-0.46100E+03, 0.32630E+02, 0.30230E+02, 0.29980E+02, 0.29800E+02, 0.29060E+02, 0.28810E+02, 0.28500E+02, 0.30040E+02, 0.30230E+02, 0.29730E+02, 0.29300E+02, 0.28870E+02, 0.28680E+02, 0.28440E+02, 0.29300E+02, 0.29430E+02, 0.29300E+02, 0.28870E+02, 0.28750E+02, 0.28440E+02, 0.29610E+02, 0.29860E+02, 0.29860E+02, 0.29300E+02, 0.28810E+02, 0.28620E+02, 0.28380E+02, 0.28190E+02, 0.29430E+02, 0.29360E+02, 0.29300E+02, 0.29120E+02, 0.28870E+02, 0.28560E+02, 0.28500E+02, 0.29430E+02, 0.29430E+02, 0.29240E+02, 0.28990E+02, 0.28750E+02, 0.28620E+02, 0.28380E+02, 0.28070E+02, 0.28870E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.52378E-01, 0.20950E+02, 0.26947E-02, 0.61202E-01, 0.20975E+02, 0.00000E+00, 0.26048E+00, 0.22206E+02, 0.56296E+00, 0.37628E+00, 0.21029E+02,-0.14150E+04, 0.51700E+03, 0.44860E+04, 0.19720E+03, 0.28080E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00,-0.13050E+04, 0.50900E+03, 0.44560E+04, 0.25560E+03, 0.22410E+02, 0.00000E+00, 0.83000E-01, 0.00000E+00,-0.12220E+04, 0.52220E+03, 0.44930E+04, 0.25810E+03, 0.24910E+02, 0.22180E+03, 0.90300E+03, 0.17500E+01,-0.11630E+04, 0.51600E+03, 0.45960E+04, 0.51190E+03, 0.22080E+02, 0.19830E+03, 0.91400E+03, 0.15830E+01, 0.66030E+03, 0.70700E+03, 0.80000E+03, 0.13580E+03, 0.15240E+04, 0.52930E+03, 0.00000E+00, 0.53140E+01, 0.64820E+01, 0.60860E+01, 0.58890E+01, 0.00000E+00, 0.10000E-02, 0.00000E+00, 0.15450E+01, 0.27330E+02
-0.45900E+03, 0.32690E+02, 0.30230E+02, 0.29980E+02, 0.29860E+02, 0.28990E+02, 0.28810E+02, 0.28440E+02, 0.30040E+02, 0.30230E+02, 0.29730E+02, 0.29240E+02, 0.28870E+02, 0.28750E+02, 0.28500E+02, 0.29420E+02, 0.29300E+02, 0.29300E+02, 0.28990E+02, 0.28740E+02, 0.28370E+02, 0.30040E+02, 0.29730E+02, 0.29860E+02, 0.29360E+02, 0.28750E+02, 0.28560E+02, 0.28370E+02, 0.28190E+02, 0.29420E+02, 0.29420E+02, 0.29360E+02, 0.29120E+02, 0.28870E+02, 0.28560E+02, 0.28440E+02, 0.29420E+02, 0.29420E+02, 0.29300E+02, 0.28990E+02, 0.28810E+02, 0.28620E+02, 0.28440E+02, 0.27690E+02, 0.28870E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.47737E-02, 0.50297E-01, 0.20950E+02, 0.30246E-02, 0.64063E-01, 0.20975E+02, 0.00000E+00, 0.29143E+00, 0.22206E+02, 0.56058E+00, 0.37628E+00, 0.20924E+02,-0.14210E+04, 0.51520E+03, 0.44720E+04, 0.20040E+03, 0.28080E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00,-0.13410E+04, 0.50950E+03, 0.44010E+04, 0.25410E+03, 0.22410E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00,-0.12660E+04, 0.52280E+03, 0.44870E+04, 0.18830E+03, 0.24750E+02, 0.22360E+03, 0.90100E+03,-0.75000E+00,-0.12060E+04, 0.50940E+03, 0.45970E+04, 0.50910E+03, 0.22080E+02, 0.19970E+03, 0.91300E+03,-0.66700E+00, 0.72100E+03, 0.71300E+03, 0.75700E+03, 0.13170E+03, 0.15240E+04, 0.51040E+03, 0.00000E+00, 0.53030E+01, 0.64730E+01, 0.60680E+01, 0.58830E+01, 0.00000E+00, 0.10000E-02, 0.10000E-02, 0.15510E+01, 0.27320E+02
-0.45700E+03, 0.32750E+02, 0.30220E+02, 0.29920E+02, 0.29920E+02, 0.28990E+02, 0.28870E+02, 0.28500E+02, 0.30040E+02, 0.30220E+02, 0.29730E+02, 0.29240E+02, 0.28870E+02, 0.28740E+02, 0.28440E+02, 0.29480E+02, 0.29300E+02, 0.29240E+02, 0.28990E+02, 0.28740E+02, 0.28370E+02, 0.30040E+02, 0.29670E+02, 0.29850E+02, 0.29420E+02, 0.28740E+02, 0.28560E+02, 0.28440E+02, 0.28190E+02, 0.29420E+02, 0.29420E+02, 0.29300E+02, 0.29110E+02, 0.28870E+02, 0.28620E+02, 0.28370E+02, 0.29420E+02, 0.29480E+02, 0.29360E+02, 0.28990E+02, 0.28810E+02, 0.28620E+02, 0.28440E+02, 0.27570E+02, 0.28870E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.53940E-01, 0.20925E+02, 0.35744E-02, 0.60161E-01, 0.20950E+02, 0.00000E+00, 0.26717E+00, 0.22197E+02, 0.56105E+00, 0.37628E+00, 0.20976E+02,-0.13890E+04, 0.51640E+03, 0.44550E+04, 0.19170E+03, 0.28000E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00,-0.12970E+04, 0.51120E+03, 0.44490E+04, 0.26060E+03, 0.22410E+02, 0.83000E-01,-0.83000E-01, 0.00000E+00,-0.12170E+04, 0.52350E+03, 0.45220E+04, 0.18140E+03, 0.24750E+02, 0.22170E+03, 0.90200E+03, 0.30830E+01,-0.11590E+04, 0.51330E+03, 0.45930E+04, 0.51260E+03, 0.22080E+02, 0.19830E+03, 0.90100E+03, 0.28330E+01, 0.75200E+03, 0.70000E+03, 0.76900E+03, 0.13200E+03, 0.15240E+04, 0.54150E+03, 0.00000E+00, 0.53310E+01, 0.64730E+01, 0.60870E+01, 0.59250E+01, 0.00000E+00, 0.10000E-02, 0.10000E-02, 0.15510E+01, 0.27320E+02
-0.45500E+03, 0.32750E+02, 0.30230E+02, 0.29920E+02, 0.29920E+02, 0.29050E+02, 0.28810E+02, 0.28440E+02, 0.30040E+02, 0.30160E+02, 0.29730E+02, 0.29300E+02, 0.28810E+02, 0.28750E+02, 0.28500E+02, 0.29420E+02, 0.29300E+02, 0.29300E+02, 0.29050E+02, 0.28750E+02, 0.28440E+02, 0.30040E+02, 0.29670E+02, 0.29860E+02, 0.29610E+02, 0.28810E+02, 0.28560E+02, 0.28440E+02, 0.28190E+02, 0.29420E+02, 0.29420E+02, 0.29300E+02, 0.29120E+02, 0.28870E+02, 0.28560E+02, 0.28440E+02, 0.29420E+02, 0.29490E+02, 0.29240E+02, 0.29050E+02, 0.28810E+02, 0.28620E+02, 0.28380E+02, 0.28130E+02, 0.28870E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.27984E-02, 0.51421E-01, 0.20950E+02, 0.39592E-02, 0.64146E-01, 0.20975E+02, 0.00000E+00, 0.27490E+00, 0.22197E+02, 0.55945E+00, 0.37628E+00, 0.20924E+02,-0.13900E+04, 0.51370E+03, 0.43880E+04, 0.19440E+03, 0.28000E+02, 0.00000E+00, 0.83000E-01, 0.00000E+00,-0.13090E+04, 0.50980E+03, 0.44140E+04, 0.25860E+03, 0.22410E+02, 0.83000E-01, 0.00000E+00, 0.00000E+00,-0.12300E+04, 0.52380E+03, 0.45270E+04, 0.17830E+03, 0.24750E+02, 0.22170E+03, 0.90100E+03, 0.30830E+01,-0.11700E+04, 0.51240E+03, 0.46140E+04, 0.51430E+03, 0.26500E+02, 0.21000E+03, 0.90100E+03, 0.28330E+01, 0.70800E+03, 0.73800E+03, 0.79400E+03, 0.13390E+03, 0.15240E+04, 0.51660E+03, 0.00000E+00, 0.53090E+01, 0.64820E+01, 0.61120E+01, 0.58740E+01, 0.00000E+00, 0.10000E-02, 0.10000E-02, 0.15510E+01, 0.27320E+02
-0.45300E+03, 0.32750E+02, 0.30290E+02, 0.29920E+02, 0.29860E+02, 0.28990E+02, 0.28810E+02, 0.28500E+02, 0.30040E+02, 0.30230E+02, 0.29790E+02, 0.29300E+02, 0.28810E+02, 0.28750E+02, 0.28440E+02, 0.29360E+02, 0.29360E+02, 0.29300E+02, 0.28990E+02, 0.28750E+02, 0.28440E+02, 0.30040E+02, 0.29670E+02, 0.29860E+02, 0.29610E+02, 0.28870E+02, 0.28560E+02, 0.28440E+02, 0.28250E+02, 0.29420E+02, 0.29420E+02, 0.29300E+02, 0.29120E+02, 0.28870E+02, 0.28560E+02, 0.28440E+02, 0.29420E+02, 0.29490E+02, 0.29360E+02, 0.28990E+02, 0.28810E+02, 0.28680E+02, 0.28380E+02, 0.27450E+02, 0.28990E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.52555E-01, 0.20950E+02, 0.21997E-02, 0.60505E-01, 0.20950E+02, 0.00000E+00, 0.27490E+00, 0.22206E+02, 0.55344E+00, 0.37628E+00, 0.20950E+02,-0.13960E+04, 0.51530E+03, 0.44820E+04, 0.20390E+03, 0.28000E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00,-0.13060E+04, 0.50820E+03, 0.44430E+04, 0.24290E+03, 0.22420E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00,-0.12290E+04, 0.52220E+03, 0.45000E+04, 0.17130E+03, 0.24750E+02, 0.22210E+03, 0.91300E+03, 0.24160E+01,-0.11700E+04, 0.51540E+03, 0.45860E+04, 0.51900E+03, 0.26500E+02, 0.19850E+03, 0.90100E+03, 0.23330E+01, 0.71900E+03, 0.73800E+03, 0.78400E+03, 0.13430E+03, 0.15240E+04, 0.53090E+03, 0.00000E+00, 0.53110E+01, 0.65120E+01, 0.61030E+01, 0.58610E+01, 0.00000E+00, 0.10000E-02, 0.10000E-02, 0.15510E+01, 0.27320E+02
-0.45100E+03, 0.32630E+02, 0.30290E+02, 0.29980E+02, 0.29860E+02, 0.28990E+02, 0.28810E+02, 0.28560E+02, 0.30040E+02, 0.30170E+02, 0.29790E+02, 0.29360E+02, 0.28810E+02, 0.28750E+02, 0.28500E+02, 0.29360E+02, 0.29420E+02, 0.29300E+02, 0.28990E+02, 0.28680E+02, 0.28440E+02, 0.30040E+02, 0.29730E+02, 0.29860E+02, 0.29730E+02, 0.28810E+02, 0.28560E+02, 0.28440E+02, 0.28250E+02, 0.29490E+02, 0.29420E+02, 0.29360E+02, 0.29120E+02, 0.28930E+02, 0.28560E+02, 0.28440E+02, 0.29490E+02, 0.29550E+02, 0.29360E+02, 0.28990E+02, 0.28870E+02, 0.28620E+02, 0.28440E+02, 0.28000E+02, 0.28810E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.65844E-02, 0.50380E-01, 0.20950E+02, 0.29144E-02, 0.62669E-01, 0.20975E+02, 0.00000E+00, 0.27800E+00, 0.22197E+02, 0.55582E+00, 0.36860E+00, 0.20897E+02,-0.14050E+04, 0.51640E+03, 0.44900E+04, 0.19720E+03, 0.28000E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00,-0.13200E+04, 0.50890E+03, 0.44760E+04, 0.25010E+03, 0.22410E+02, 0.00000E+00,-0.83000E-01, 0.00000E+00,-0.12470E+04, 0.52330E+03, 0.44750E+04, 0.16530E+03, 0.24750E+02, 0.22340E+03, 0.90100E+03,-0.25000E+00,-0.11890E+04, 0.51420E+03, 0.46050E+04, 0.50710E+03, 0.26500E+02, 0.19960E+03, 0.90100E+03,-0.83000E-01, 0.75900E+03, 0.74500E+03, 0.77800E+03, 0.13450E+03, 0.15240E+04, 0.51090E+03, 0.00000E+00, 0.53260E+01, 0.65050E+01, 0.60990E+01, 0.58690E+01, 0.00000E+00, 0.10000E-02, 0.10000E-02, 0.15510E+01, 0.27320E+02
-0.44900E+03, 0.32630E+02, 0.30290E+02, 0.29980E+02, 0.29920E+02, 0.28990E+02, 0.28810E+02, 0.28500E+02, 0.30040E+02, 0.30160E+02, 0.29860E+02, 0.29360E+02, 0.28870E+02, 0.28750E+02, 0.28500E+02, 0.29360E+02, 0.29420E+02, 0.29300E+02, 0.28990E+02, 0.28680E+02, 0.28560E+02, 0.29980E+02, 0.29730E+02, 0.29860E+02, 0.29610E+02, 0.28750E+02, 0.28560E+02, 0.28500E+02, 0.28250E+02, 0.29420E+02, 0.29360E+02, 0.29300E+02, 0.29050E+02, 0.28870E+02, 0.28500E+02, 0.28380E+02, 0.29420E+02, 0.29550E+02, 0.29360E+02, 0.28990E+02, 0.28870E+02, 0.28620E+02, 0.28440E+02, 0.27700E+02, 0.28870E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.53159E-01, 0.20950E+02, 0.87974E-03, 0.60161E-01, 0.20975E+02, 0.00000E+00, 0.26048E+00, 0.22206E+02, 0.55677E+00, 0.38396E+00, 0.21055E+02,-0.13900E+04, 0.51360E+03, 0.44780E+04, 0.19440E+03, 0.28080E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00,-0.12990E+04, 0.51060E+03, 0.44210E+04, 0.24950E+03, 0.22250E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00,-0.12200E+04, 0.52090E+03, 0.45140E+04, 0.15800E+03, 0.24830E+02, 0.22190E+03, 0.90100E+03, 0.29160E+01,-0.11630E+04, 0.51430E+03, 0.46620E+04, 0.51300E+03, 0.26500E+02, 0.19830E+03, 0.90100E+03, 0.26660E+01, 0.71100E+03, 0.71800E+03, 0.75500E+03, 0.13300E+03, 0.15240E+04, 0.52830E+03, 0.00000E+00, 0.52890E+01, 0.65130E+01, 0.61320E+01, 0.59130E+01, 0.00000E+00, 0.10000E-02, 0.10000E-02, 0.15510E+01, 0.27320E+02
-0.44700E+03, 0.32630E+02, 0.30290E+02, 0.29920E+02, 0.29920E+02, 0.28990E+02, 0.28870E+02, 0.28500E+02, 0.30040E+02, 0.30100E+02, 0.29860E+02, 0.29430E+02, 0.28810E+02, 0.28750E+02, 0.28500E+02, 0.29360E+02, 0.29430E+02, 0.29300E+02, 0.28990E+02, 0.28750E+02, 0.28440E+02, 0.30040E+02, 0.29730E+02, 0.29860E+02, 0.29490E+02, 0.28750E+02, 0.28560E+02, 0.28500E+02, 0.28190E+02, 0.29360E+02, 0.29430E+02, 0.29300E+02, 0.29060E+02, 0.28870E+02, 0.28560E+02, 0.28440E+02, 0.29430E+02, 0.29490E+02, 0.29360E+02, 0.29060E+02, 0.28870E+02, 0.28680E+02, 0.28440E+02, 0.27940E+02, 0.28870E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.69136E-02, 0.51161E-01, 0.20950E+02, 0.14302E-02, 0.62502E-01, 0.20975E+02, 0.00000E+00, 0.28728E+00, 0.22206E+02, 0.55502E+00, 0.36860E+00, 0.20897E+02,-0.14070E+04, 0.51270E+03, 0.44650E+04, 0.20060E+03, 0.28080E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00,-0.13200E+04, 0.51390E+03, 0.43920E+04, 0.25560E+03, 0.22410E+02, 0.83000E-01, 0.00000E+00, 0.00000E+00,-0.12450E+04, 0.52330E+03, 0.44990E+04, 0.25170E+03, 0.24910E+02, 0.22240E+03, 0.90100E+03, 0.18330E+01,-0.11860E+04, 0.51460E+03, 0.46210E+04, 0.51590E+03, 0.26580E+02, 0.19870E+03, 0.90100E+03, 0.17500E+01, 0.72100E+03, 0.70500E+03, 0.76100E+03, 0.13220E+03, 0.15240E+04, 0.50960E+03, 0.00000E+00, 0.52860E+01, 0.65050E+01, 0.61150E+01, 0.58770E+01, 0.00000E+00, 0.10000E-02, 0.10000E-02, 0.15510E+01, 0.27330E+02
-0.44500E+03, 0.32630E+02, 0.30350E+02, 0.29980E+02, 0.29920E+02, 0.28990E+02, 0.28870E+02, 0.28500E+02, 0.30100E+02, 0.30170E+02, 0.29800E+02, 0.29360E+02, 0.28870E+02, 0.28750E+02, 0.28500E+02, 0.29360E+02, 0.29490E+02, 0.29300E+02, 0.28990E+02, 0.28620E+02, 0.28500E+02, 0.29920E+02, 0.29670E+02, 0.29860E+02, 0.29490E+02, 0.28810E+02, 0.28560E+02, 0.28500E+02, 0.28190E+02, 0.29360E+02, 0.29430E+02, 0.29360E+02, 0.29120E+02, 0.28870E+02, 0.28620E+02, 0.28440E+02, 0.29430E+02, 0.29490E+02, 0.29300E+02, 0.29060E+02, 0.28930E+02, 0.28620E+02, 0.28440E+02, 0.28010E+02, 0.28810E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.53502E-01, 0.20950E+02, 0.14849E-02, 0.60942E-01, 0.20975E+02, 0.00000E+00, 0.25943E+00, 0.22206E+02, 0.55930E+00, 0.36860E+00, 0.21082E+02,-0.14170E+04, 0.51590E+03, 0.44640E+04, 0.19110E+03, 0.28000E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00,-0.13170E+04, 0.51280E+03, 0.43980E+04, 0.24540E+03, 0.22420E+02, 0.83000E-01, 0.00000E+00, 0.00000E+00,-0.12310E+04, 0.52200E+03, 0.45030E+04, 0.24320E+03, 0.24830E+02, 0.22170E+03, 0.91400E+03, 0.23330E+01,-0.11710E+04, 0.51550E+03, 0.46120E+04, 0.50660E+03, 0.26580E+02, 0.19820E+03, 0.90200E+03, 0.21660E+01, 0.70400E+03, 0.73800E+03, 0.83500E+03, 0.13680E+03, 0.15240E+04, 0.52760E+03, 0.00000E+00, 0.52830E+01, 0.64990E+01, 0.61130E+01, 0.58860E+01, 0.00000E+00, 0.10000E-02, 0.10000E-02, 0.15510E+01, 0.27330E+02
-0.44300E+03, 0.32630E+02, 0.30350E+02, 0.29920E+02, 0.29860E+02, 0.28990E+02, 0.28810E+02, 0.28500E+02, 0.30040E+02, 0.30100E+02, 0.29800E+02, 0.29430E+02, 0.28870E+02, 0.28750E+02, 0.28620E+02, 0.29360E+02, 0.29430E+02, 0.29300E+02, 0.28990E+02, 0.28690E+02, 0.28500E+02, 0.29980E+02, 0.29730E+02, 0.29860E+02, 0.29430E+02, 0.28810E+02, 0.28620E+02, 0.28440E+02, 0.28130E+02, 0.29430E+02, 0.29430E+02, 0.29360E+02, 0.29120E+02, 0.28870E+02, 0.28620E+02, 0.28440E+02, 0.29550E+02, 0.29490E+02, 0.29300E+02, 0.29120E+02, 0.28930E+02, 0.28690E+02, 0.28440E+02, 0.28010E+02, 0.28990E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.58733E-02, 0.50557E-01, 0.20950E+02, 0.19251E-02, 0.63282E-01, 0.20975E+02, 0.00000E+00, 0.28728E+00, 0.22206E+02, 0.55406E+00, 0.36860E+00, 0.20924E+02,-0.13930E+04, 0.51480E+03, 0.44730E+04, 0.19260E+03, 0.28080E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00,-0.13070E+04, 0.51040E+03, 0.44260E+04, 0.23960E+03, 0.22410E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00,-0.12360E+04, 0.52290E+03, 0.45340E+04, 0.19290E+03, 0.24750E+02, 0.23380E+03, 0.91300E+03, 0.22500E+01,-0.11760E+04, 0.51500E+03, 0.45930E+04, 0.51320E+03, 0.26580E+02, 0.18690E+03, 0.90100E+03, 0.21660E+01, 0.72100E+03, 0.72000E+03, 0.78100E+03, 0.13590E+03, 0.15240E+04, 0.50930E+03, 0.00000E+00, 0.53130E+01, 0.64850E+01, 0.60980E+01, 0.58710E+01, 0.00000E+00, 0.10000E-02, 0.10000E-02, 0.15510E+01, 0.27330E+02
-0.44100E+03, 0.32690E+02, 0.30350E+02, 0.29920E+02, 0.29920E+02, 0.29050E+02, 0.28810E+02, 0.28500E+02, 0.30040E+02, 0.30100E+02, 0.29790E+02, 0.29420E+02, 0.28810E+02, 0.28740E+02, 0.28620E+02, 0.29360E+02, 0.29420E+02, 0.29300E+02, 0.28990E+02, 0.28680E+02, 0.28440E+02, 0.29860E+02, 0.29730E+02, 0.29860E+02, 0.29490E+02, 0.28740E+02, 0.28560E+02, 0.28500E+02, 0.28190E+02, 0.29420E+02, 0.29360E+02, 0.29360E+02, 0.29180E+02, 0.28930E+02, 0.28620E+02, 0.28440E+02, 0.29420E+02, 0.29490E+02, 0.29300E+02, 0.29120E+02, 0.28930E+02, 0.28740E+02, 0.28500E+02, 0.27880E+02, 0.28810E+02, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.53502E-01, 0.20925E+02, 0.60519E-03, 0.59985E-01, 0.20975E+02, 0.00000E+00, 0.26512E+00, 0.22206E+02, 0.55549E+00, 0.38396E+00, 0.21108E+02,-0.13930E+04, 0.51740E+03, 0.44700E+04, 0.19180E+03, 0.27910E+02, 0.00000E+00, 0.83000E-01, 0.00000E+00,-0.13110E+04, 0.50950E+03, 0.44010E+04, 0.26290E+03, 0.22410E+02, 0.83000E-01, 0.00000E+00, 0.00000E+00,-0.12170E+04, 0.52550E+03, 0.45580E+04, 0.17590E+03, 0.24750E+02, 0.22170E+03, 0.91400E+03, 0.24160E+01,-0.11580E+04, 0.51190E+03, 0.46050E+04, 0.49300E+03, 0.21910E+02, 0.18670E+03, 0.90200E+03, 0.22500E+01, 0.77600E+03, 0.72400E+03, 0.83600E+03, 0.13870E+03, 0.15240E+04, 0.52090E+03, 0.00000E+00, 0.53030E+01, 0.64990E+01, 0.60910E+01, 0.58750E+01, 0.00000E+00, 0.10000E-02, 0.10000E-02, 0.15510E+01, 0.27320E+02
